"id","title","description","type","location","startTime","endTime","time","shortDay","shortTime","start24","end24"
"3290","Celtic Cacophony Jam Session","Join us for a magical afternoon of Celtic (or Celtic adjacent) music Saturday afternoon at Just People! Bring your acoustic instruments—fiddles, guitars, banjos, harpsichords, bodhrans, smallpipes, and more—and share your love of traditional tunes in a lively jam session. All skill levels are welcome. Let's create enchanting melodies together and celebrate the spirit of our community!  Sheet music to inspire you is available at https://drive.google.com/drive/folders/1qjk6LCSNXY1OyFSWYsU9oMJb1RLDYVfr?usp=drive_link","Gathering/Party","Just People","2024-06-22T14:00:00.000","2024-06-22T15:00:00.000","Saturday 2pm-3pm (1hrs)","Sat, Jun 22","2pm (1hrs)","14:00","15:00"
"3200","Summer Solstice Meditation","We’re halfway through 2024 so now is the time to use the powerful portal of the Summer Solstice to navigate our lives masterfully by focusing on where we’ve been, where we’re going, and the world we are creating for ourselves and others through our energy and actions. This quick 30 minute meditation sequence will take us through a powerful grounding exercise using EFT tapping to reclaim our power from anywhere it may have been scattered in the past. We’ll strengthen our energy fields, connect with Mother Earth, and use our focused visualization and emotion to bring our best selves to the rest of the year, enlisting synchronicity and beneficial coincidence to help us move smoothly, and using the power of combined attention of the group to catapult us farther along our best timeline than we can go ourselves. The meditation will be led by a Reiki Master who has been practicing shamanic healing techniques for over 20 years. Come on by and get your glow up!","Class/Workshop","The Fun Guys","2024-06-22T14:30:00.000","2024-06-22T15:30:00.000","Saturday 2:30pm-3:30pm (1hrs)","Sat, Jun 22","2:30pm (1hrs)","14:30","15:30"
"3191","The Quest of the 9 Arches","LIVE-ACTION PLAYA PLAY! We shall gather, unite, and band together a group of merry and brave souls to join in the creation and completion of a divine quest like no other. Collectively, we will work together, using the sacred divination tool known as the 9 Arches, which will help us build the container for our journey. To embark on this sojourn, you need only bring a curious mind, a willing heart, a sense of humor, and the spirit of adventure, as we embody the ancient art of the Quest!","Games","The 5th Quest","2024-06-22T15:00:00.000","2024-06-22T16:00:00.000","Saturday 3pm-4pm (1hrs)","Sat, Jun 22","3pm (1hrs)","15:00","16:00"
"3227","Pistis Sophia, & the 12D shield. A Gnostic Essene Tea time gathering in A-Mer-I-ca, by Bet of 8th Ocean Body","Pistis Sophia, & the 12D shield. A Gnostic Essene Tea time gathering in A-Mer-I-ca, by Betty of 8th Ocean Body\n\nAn informal discussion salon led by Bet on barbelo, 1st wave Theosophy, fun facts on theology. Tennessee backward is Essene Tea. Learn how to read riddles encoded into our language by linguistic puzzle keepers, & what keys of Wisdom Sophia can we attain to reach our divine godhead. Are our origins intergalactic? Sure. Elvis was a moonchild Theosophist who read HPB on stage. We are literally made of stardust. \n\nLearn interpretations of this fascinating, 2nd Century Gnostic Text, mixed with the humor of pop culture. Let's get nerdy.\n\nA potluck style tea & cookies salon. Bring snacks & drinks to share. *Bring your own cup\n\n\n","Class/Workshop","Netflixxx & Chill","2024-06-22T15:00:00.000","2024-06-22T16:00:00.000","Saturday 3pm-4pm (1hrs)","Sat, Jun 22","3pm (1hrs)","15:00","16:00"
"3266","HeartSpace: Music, Meditation & Movement w/ Ben Caron","Dive into your heart-space with guided meditation, heart-centered songs, mindful movement and joyful sing-alongs with facilitator and singer-songwriter Ben Caron.","Class/Workshop","The Fun Guys","2024-06-22T15:00:00.000","2024-06-22T16:00:00.000","Saturday 3pm-4pm (1hrs)","Sat, Jun 22","3pm (1hrs)","15:00","16:00"
"3185","Voices Together - A collaborative choir workshop","This collaborative session focuses on listening, harmony, and improvisation, transforming burners into a vocal orchestra. Through vocal guided exercises, body percussion, and layered melodies, you’ll experience the connecting joy of collective music-making. Whether you’re a seasoned singer or a beginner, this workshop offers a supportive and inclusive environment to explore the power of human sound, creativity, and the unity both can bring.","Class/Workshop","The Fun Guys","2024-06-22T16:00:00.000","2024-06-22T17:00:00.000","Saturday 4pm-5pm (1hrs)","Sat, Jun 22","4pm (1hrs)","16:00","17:00"
"3199","Summer camp activities","If you missed the 2-3:30 buddy pairing, come by anyway.\n\nCamp counselors will help facilitate activities which may include: three legged race, corn hole, charades, twister, field acrivities, lake activities, and other games.  A list of activities at other camps will also be displayed for participants to explore together.\n\nAfter exploring and returning to Camp ComeOnIWanna, participants will create a craft to share with thier new forever burn buddy. Crafts include upcycled coozies, friendship bracelets, etc. Materials will be provided","Games","Casmp: Comeoniwanna","2024-06-22T16:00:00.000","2024-06-22T18:00:00.000","Saturday 4pm-6pm (2hrs)","Sat, Jun 22","4pm (2hrs)","16:00","18:00"
"3235","Nonviolent Conflict Resolution: Lessons from the Art of Aikido","This will be a hands-on (literally!), participatory workshop exploring techniques of deescalation, conflict resolution, and self-defense using principles and concepts drawn from the Japanese martial art of aikido. This class is open to people of all ability levels.","Class/Workshop","That's Pretty Neat!","2024-06-22T16:00:00.000","2024-06-22T17:00:00.000","Saturday 4pm-5pm (1hrs)","Sat, Jun 22","4pm (1hrs)","16:00","17:00"
"3208","Shwagtron shwag Pressing","Bring your gear well stamp it w dimas breath taking art and Make that shit pop","Class/Workshop","Unknown","2024-06-22T16:20:00.000","2024-06-22T19:10:00.000","Saturday 4:20pm-7:10pm (3hrs)","Sat, Jun 22","4:20pm (3hrs)","16:20","19:10"
"3263","Herbal lung butter massage","Cannabis assisted breath work ","Gathering/Party","Dabs@LabCity","2024-06-22T16:20:00.000","2024-06-22T19:10:00.000","Saturday 4:20pm-7:10pm (3hrs)","Sat, Jun 22","4:20pm (3hrs)","16:20","19:10"
"3309","4:20 Parade","Bring your best buds and join us as we celebrate, elevate, and ambulate. We'll launch from the Green Room at 3:30pm and land at LabCity at 4:20pm, stopping along the way to mix and mingle. Wear your green! ","Gathering/Party","The Green Room","2024-06-22T16:20:00.000","2024-06-22T17:20:00.000","Saturday 4:20pm-5:20pm (1hrs)","Sat, Jun 22","4:20pm (1hrs)","16:20","17:20"
"3292","Casting and mold making basics","Have you ever wanted to make concrte art, sculptures, or flower pots?  Come learn the basics that should get you started with sucess.  Overview of mold making mediums, various mold making techniques, and concrete casting basics (types of concrete, color optins, finishing, ect.)  Concludes with demonstration on mixing concrete and pouring a casting.","Class/Workshop","That's Pretty Neat!","2024-06-22T17:00:00.000","2024-06-22T18:00:00.000","Saturday 5pm-6pm (1hrs)","Sat, Jun 22","5pm (1hrs)","17:00","18:00"
"3296","Burn Night Sparkles & More","Goddesses will adorn and decorate you with face paint, sparkles (crystals, not glitter), and fairy hair! Fairy hair is added with a small bead and is safe to wash, blow dry, flat iron, and curl. It is removable with pliers or eventually will come out on its own. Come get sparkly!","Gathering/Party","The Fun Guys","2024-06-22T17:00:00.000","2024-06-22T18:00:00.000","Saturday 5pm-6pm (1hrs)","Sat, Jun 22","5pm (1hrs)","17:00","18:00"
"3301","Black Sabbath Pizza Party","Your neighborhood slice counter has been transported to the moon. \n\nCome by for some hand-tossed pies (and appropriate libations) while our Heavy Metal Masters pump us up for the burn. Hippies to headbangers, all are welcome at the Black Sabbath Pizza Party!","Food & Drink","Unknown","2024-06-22T17:30:00.000","2024-06-22T18:30:00.000","Saturday 5:30pm-6:30pm (1hrs)","Sat, Jun 22","5:30pm (1hrs)","17:30","18:30"
